LD_INFO_SK,BTCH_NM,LD_STRT_TS,LD_END_TS,LD_DURTN_SCND,LD_STS,TNNT_SK,SRC_CD
1408730,BATCH_44,2020-07-09 18:00:12 EDT,2020-07-09 18:01:15 EDT,63,COMPLETED                                                                       ,1,SRC1
1408850,BATCH_36,2020-07-11 05:51:10 EDT,,,STARTED                                                                         ,1,SRC4
1409090,BATCH_43,2020-07-14 18:07:51 EDT,2020-07-14 18:08:34 EDT,43,COMPLETED                                                                       ,1,SRC1
1409330,BATCH_1,2020-07-18 02:17:38 EDT,2020-07-18 04:25:31 EDT,7673,COMPLETED                                                                       ,1,SRC1
1408970,BATCH_36,2020-07-13 06:50:47 EDT,,,STARTED                                                                         ,1,SRC4
1409210,BATCH_42,2020-07-16 10:37:02 EDT,2020-07-16 10:53:23 EDT,981,COMPLETED                                                                       ,1,SRC1
1408897,BATCH_42,2020-07-11 20:36:54 EDT,2020-07-11 20:44:24 EDT,450,COMPLETED                                                                       ,1,SRC1
1408057,BATCH_49,2020-07-03 00:00:42 EDT,2020-07-03 00:06:09 EDT,327,COMPLETED                                                                       ,1,SRC5
1408657,BATCH_9,2020-07-09 00:00:47 EDT,2020-07-09 00:05:47 EDT,300,COMPLETED                                                                       ,1,SRC7
1408537,BATCH_47,2020-07-07 21:46:44 EDT,2020-07-07 21:55:13 EDT,509,ABORTED                                                                         ,1,SRC1
1407937,BATCH_42,2020-07-01 20:35:49 EDT,2020-07-01 20:53:51 EDT,1082,COMPLETED                                                                       ,1,SRC1
1408177,BATCH_36,2020-07-04 06:55:08 EDT,,,STARTED                                                                         ,1,SRC4
1409017,BATCH_42,2020-07-13 18:37:24 EDT,2020-07-13 18:44:17 EDT,413,COMPLETED                                                                       ,1,SRC1
1408297,BATCH_41,2020-07-05 11:03:51 EDT,2020-07-05 11:04:28 EDT,37,COMPLETED                                                                       ,1,SRC1
1408417,BATCH_42,2020-07-06 17:35:27 EDT,2020-07-06 17:43:21 EDT,474,COMPLETED                                                                       ,1,SRC1
1408777,BATCH_42,2020-07-10 07:36:17 EDT,2020-07-10 07:43:01 EDT,404,COMPLETED                                                                       ,1,SRC1
1409257,BATCH_42,2020-07-17 01:36:29 EDT,2020-07-17 01:43:34 EDT,425,COMPLETED                                                                       ,1,SRC1
1409137,BATCH_36,2020-07-15 10:45:38 EDT,,,STARTED                                                                         ,1,SRC4
1408908,BATCH_56,2020-07-12 00:00:51 EDT,2020-07-12 00:04:56 EDT,245,COMPLETED                                                                       ,1,SRC8
1407948,BATCH_42,2020-07-01 22:35:15 EDT,2020-07-01 22:42:59 EDT,464,COMPLETED                                                                       ,1,SRC1
1408068,BATCH_1,2020-07-03 02:04:29 EDT,2020-07-03 05:10:12 EDT,11143,COMPLETED                                                                       ,1,SRC1
1408548,BATCH_53,2020-07-07 22:18:52 EDT,2020-07-07 22:19:12 EDT,20,COMPLETED                                                                       ,1,SRC1
1408308,BATCH_42,2020-07-05 14:34:46 EDT,2020-07-05 14:41:30 EDT,404,COMPLETED                                                                       ,1,SRC1
1408428,BATCH_41,2020-07-06 21:03:47 EDT,2020-07-06 21:04:24 EDT,37,COMPLETED                                                                       ,1,SRC1
1408668,BATCH_42,2020-07-09 02:36:03 EDT,2020-07-09 02:54:58 EDT,1135,COMPLETED                                                                       ,1,SRC1
1408188,BATCH_42,2020-07-04 08:34:58 EDT,2020-07-04 09:00:07 EDT,1509,COMPLETED                                                                       ,1,SRC1
1408788,BATCH_41,2020-07-10 09:09:49 EDT,2020-07-10 09:10:28 EDT,39,COMPLETED                                                                       ,1,SRC1
1409028,BATCH_49,2020-07-14 00:00:50 EDT,2020-07-14 00:06:04 EDT,314,COMPLETED                                                                       ,1,SRC5
1409148,BATCH_25,2020-07-15 13:18:22 EDT,2020-07-15 13:58:00 EDT,2378,COMPLETED                                                                       ,1,SRC1
1409268,BATCH_54,2020-07-17 05:58:20 EDT,2020-07-17 07:26:08 EDT,5268,COMPLETED                                                                       ,1,SRC1
1408030,BATCH_41,2020-07-02 17:03:52 EDT,2020-07-02 17:04:30 EDT,38,COMPLETED                                                                       ,1,SRC1
1408150,BATCH_48,2020-07-04 00:00:49 EDT,2020-07-04 00:31:12 EDT,1823,COMPLETED                                                                       ,1,SRC3
1408750,BATCH_61,2020-07-10 00:00:35 EDT,2020-07-10 00:31:35 EDT,1860,COMPLETED                                                                       ,1,SRC11
1408270,BATCH_17,2020-07-05 05:31:41 EDT,2020-07-05 05:34:58 EDT,197,COMPLETED                                                                       ,1,SRC1
1408390,BATCH_79,2020-07-06 10:30:16 EDT,2020-07-06 10:30:38 EDT,22,COMPLETED                                                                       ,1,SRC1
1407910,BATCH_41,2020-07-01 16:03:22 EDT,2020-07-01 16:04:00 EDT,38,COMPLETED                                                                       ,1,SRC1
1408630,BATCH_41,2020-07-08 17:04:09 EDT,2020-07-08 17:04:48 EDT,39,COMPLETED                                                                       ,1,SRC1
1408510,BATCH_73,2020-07-07 17:00:16 EDT,2020-07-07 17:01:02 EDT,46,COMPLETED                                                                       ,1,SRC16
1409110,BATCH_42,2020-07-15 00:37:44 EDT,2020-07-15 00:44:41 EDT,417,COMPLETED                                                                       ,1,SRC1
1408870,BATCH_76,2020-07-11 10:00:27 EDT,2020-07-11 10:01:01 EDT,34,COMPLETED                                                                       ,1,SRC1
1409350,BATCH_60,2020-07-18 07:00:20 EDT,2020-07-18 09:10:06 EDT,7786,COMPLETED                                                                       ,1,SRC10
1408990,BATCH_75,2020-07-13 10:15:26 EDT,2020-07-13 10:47:37 EDT,1931,COMPLETED                                                                       ,1,SRC18
1409230,BATCH_73,2020-07-16 17:00:15 EDT,2020-07-16 17:00:53 EDT,38,COMPLETED                                                                       ,1,SRC16
1408864,BATCH_62,2020-07-11 08:26:40 EDT,2020-07-11 08:27:51 EDT,71,COMPLETED                                                                       ,1,SRC12
1408024,BATCH_25,2020-07-02 16:13:57 EDT,2020-07-02 20:38:06 EDT,15849,COMPLETED                                                                       ,1,SRC1
1408144,BATCH_41,2020-07-03 22:05:28 EDT,2020-07-03 22:06:10 EDT,42,COMPLETED                                                                       ,1,SRC1
1409104,BATCH_9,2020-07-15 00:00:35 EDT,2020-07-15 00:05:58 EDT,323,COMPLETED                                                                       ,1,SRC7
1408624,BATCH_42,2020-07-08 15:36:00 EDT,2020-07-08 15:42:48 EDT,408,COMPLETED                                                                       ,1,SRC1
1408744,BATCH_41,2020-07-09 22:05:47 EDT,2020-07-09 22:06:37 EDT,50,COMPLETED                                                                       ,1,SRC1
1407904,BATCH_42,2020-07-01 12:36:54 EDT,2020-07-01 13:24:30 EDT,2856,COMPLETED                                                                       ,1,SRC1
1408504,BATCH_77,2020-07-07 15:00:27 EDT,2020-07-07 16:07:15 EDT,4008,COMPLETED                                                                       ,1,SRC1
1408264,BATCH_36,2020-07-05 04:08:16 EDT,,,STARTED                                                                         ,1,SRC4
1408384,BATCH_42,2020-07-06 08:35:32 EDT,2020-07-06 08:42:33 EDT,421,COMPLETED                                                                       ,1,SRC1
1408984,BATCH_62,2020-07-13 09:38:55 EDT,2020-07-13 09:40:06 EDT,71,COMPLETED                                                                       ,1,SRC12
1409344,BATCH_46,2020-07-18 06:00:18 EDT,2020-07-18 06:01:14 EDT,56,COMPLETED                                                                       ,1,SRC1
1409224,BATCH_42,2020-07-16 14:38:49 EDT,2020-07-16 14:46:57 EDT,488,COMPLETED                                                                       ,1,SRC1
1407952,BATCH_68,2020-07-02 00:00:44 EDT,2020-07-02 00:05:32 EDT,288,COMPLETED                                                                       ,1,SRC14
1408192,BATCH_41,2020-07-04 09:22:09 EDT,2020-07-04 09:22:49 EDT,40,COMPLETED                                                                       ,1,SRC1
1408312,BATCH_50,2020-07-05 16:00:12 EDT,2020-07-05 17:12:37 EDT,4345,COMPLETED                                                                       ,1,SRC1
1408552,BATCH_42,2020-07-07 22:37:45 EDT,2020-07-07 22:44:16 EDT,391,COMPLETED                                                                       ,1,SRC1
1408432,BATCH_42,2020-07-06 22:35:25 EDT,2020-07-06 22:42:08 EDT,403,COMPLETED                                                                       ,1,SRC1
1408072,BATCH_41,2020-07-03 04:03:25 EDT,2020-07-03 04:04:02 EDT,37,COMPLETED                                                                       ,1,SRC1
1408912,BATCH_81,2020-07-12 00:32:38 EDT,2020-07-12 01:53:56 EDT,4878,COMPLETED                                                                       ,1,SRC1
1408672,BATCH_42,2020-07-09 04:35:41 EDT,2020-07-09 04:42:26 EDT,405,COMPLETED                                                                       ,1,SRC1
1409032,BATCH_48,2020-07-14 00:00:51 EDT,2020-07-14 00:31:00 EDT,1809,COMPLETED                                                                       ,1,SRC3
1408792,BATCH_51,2020-07-10 10:00:18 EDT,2020-07-10 10:14:19 EDT,841,COMPLETED                                                                       ,1,SRC1
1409152,BATCH_42,2020-07-15 14:38:03 EDT,2020-07-15 14:46:09 EDT,486,COMPLETED                                                                       ,1,SRC1
1409272,BATCH_60,2020-07-17 07:00:26 EDT,2020-07-17 09:06:16 EDT,7550,COMPLETED                                                                       ,1,SRC10
1408442,BATCH_48,2020-07-07 00:00:39 EDT,2020-07-07 00:31:34 EDT,1855,COMPLETED                                                                       ,1,SRC3
1408202,BATCH_41,2020-07-04 11:03:38 EDT,2020-07-04 11:04:13 EDT,35,COMPLETED                                                                       ,1,SRC1
1407962,BATCH_65,2020-07-02 00:32:07 EDT,2020-07-02 00:33:34 EDT,87,COMPLETED                                                                       ,1,SRC13
1408562,BATCH_56,2020-07-08 00:00:38 EDT,2020-07-08 00:04:37 EDT,239,COMPLETED                                                                       ,1,SRC8
1408082,BATCH_7,2020-07-03 06:00:09 EDT,2020-07-03 06:21:59 EDT,1310,COMPLETED                                                                       ,1,SRC2
1408922,BATCH_42,2020-07-12 08:36:14 EDT,2020-07-12 08:43:52 EDT,458,COMPLETED                                                                       ,1,SRC1
1408682,BATCH_36,2020-07-09 07:45:59 EDT,,,STARTED                                                                         ,1,SRC4
1408322,BATCH_67,2020-07-05 18:00:19 EDT,2020-07-05 18:01:42 EDT,83,COMPLETED                                                                       ,1,SRC1
1408802,BATCH_41,2020-07-10 11:04:09 EDT,2020-07-10 11:04:49 EDT,40,COMPLETED                                                                       ,1,SRC1
1409282,BATCH_42,2020-07-17 08:37:08 EDT,2020-07-17 08:46:01 EDT,533,COMPLETED                                                                       ,1,SRC1
1409162,BATCH_44,2020-07-15 18:00:19 EDT,2020-07-15 18:02:14 EDT,115,COMPLETED                                                                       ,1,SRC1
1409042,BATCH_7,2020-07-14 06:00:14 EDT,2020-07-14 06:20:41 EDT,1227,COMPLETED                                                                       ,1,SRC2
